Customer_ID,Credit_Score,Risk_Category
16401,596,High
16402,535,High
16403,786,Low
16404,704,Medium
16405,552,High
16406,803,Low
16407,506,High
16408,665,Medium
16409,489,High
16410,597,High
16411,509,High
16412,601,High
16413,817,Low
16414,752,Low
16415,461,High
16416,804,Low
16417,507,High
16418,474,High
16419,627,High
16420,595,High
16421,647,High
16422,792,Low
16423,774,Low
16424,494,High
16425,496,High
16426,581,High
16427,640,High
16428,618,High
16429,697,Medium
16430,725,Medium
16431,833,Low
16432,809,Low
16433,642,High
16434,656,Medium
16435,797,Low
16436,553,High
16437,540,High
16438,659,Medium
16439,637,High
16440,506,High
16441,802,Low
16442,554,High
16443,732,Medium
16444,616,High
16445,660,Medium
16446,705,Medium
16447,642,High
16448,815,Low
16449,820,Low
16450,500,High
16451,787,Low
16452,718,Medium
16453,540,High
16454,613,High
16455,596,High
16456,799,Low
16457,453,High
16458,553,High
16459,720,Medium
16460,647,High
16461,608,High
16462,731,Medium
16463,516,High
16464,758,Low
16465,536,High
16466,602,High
16467,729,Medium
16468,850,Low
16469,617,High
16470,673,Medium
16471,745,Medium
16472,651,Medium
16473,836,Low
16474,650,Medium
16475,681,Medium
16476,550,High
16477,521,High
16478,766,Low
16479,488,High
16480,787,Low
16481,719,Medium
16482,737,Medium
16483,800,Low
16484,639,High
16485,752,Low
16486,750,Low
16487,452,High
16488,618,High
16489,687,Medium
16490,834,Low
16491,468,High
16492,532,High
16493,725,Medium
16494,746,Medium
16495,478,High
16496,603,High
16497,739,Medium
16498,512,High
16499,615,High
16500,786,Low
16501,513,High
16502,812,Low
16503,728,Medium
16504,686,Medium
16505,534,High
16506,820,Low
16507,496,High
16508,504,High
16509,454,High
16510,574,High
16511,718,Medium
16512,556,High
16513,657,Medium
16514,507,High
16515,786,Low
16516,691,Medium
16517,462,High
16518,777,Low
16519,583,High
16520,740,Medium
16521,483,High
16522,673,Medium
16523,456,High
16524,570,High
16525,751,Low
16526,684,Medium
16527,637,High
16528,761,Low
16529,513,High
16530,562,High
16531,749,Medium
16532,479,High
16533,681,Medium
16534,471,High
16535,731,Medium
16536,588,High
16537,771,Low
16538,602,High
16539,450,High
16540,601,High
16541,592,High
16542,528,High
16543,715,Medium
16544,655,Medium
16545,665,Medium
16546,807,Low
16547,688,Medium
16548,539,High
16549,473,High
16550,677,Medium
16551,789,Low
16552,617,High
16553,569,High
16554,702,Medium
16555,791,Low
16556,473,High
16557,568,High
16558,605,High
16559,671,Medium
16560,790,Low
16561,671,Medium
16562,469,High
16563,836,Low
16564,817,Low
16565,604,High
16566,512,High
16567,822,Low
16568,460,High
16569,548,High
16570,637,High
16571,798,Low
16572,710,Medium
16573,642,High
16574,525,High
16575,538,High
16576,756,Low
16577,594,High
16578,848,Low
16579,786,Low
16580,598,High
16581,452,High
16582,462,High
16583,796,Low
16584,690,Medium
16585,810,Low
16586,787,Low
16587,763,Low
16588,781,Low
16589,690,Medium
16590,770,Low
16591,831,Low
16592,829,Low
16593,793,Low
16594,510,High
16595,746,Medium
16596,621,High
16597,666,Medium
16598,476,High
16599,500,High
16600,835,Low
16601,783,Low
16602,541,High
16603,613,High
16604,732,Medium
16605,565,High
16606,566,High
16607,843,Low
16608,829,Low
16609,617,High
16610,757,Low
16611,511,High
16612,821,Low
16613,722,Medium
16614,470,High
16615,677,Medium
16616,499,High
16617,472,High
16618,622,High
16619,758,Low
16620,543,High
16621,668,Medium
16622,840,Low
16623,669,Medium
16624,511,High
16625,700,Medium
16626,600,High
16627,784,Low
16628,609,High
16629,453,High
16630,710,Medium
16631,721,Medium
16632,749,Medium
16633,841,Low
16634,721,Medium
16635,573,High
16636,808,Low
16637,760,Low
16638,837,Low
16639,816,Low
16640,584,High
16641,454,High
16642,782,Low
16643,719,Medium
16644,699,Medium
16645,566,High
16646,738,Medium
16647,731,Medium
16648,512,High
16649,772,Low
16650,474,High
16651,654,Medium
16652,729,Medium
16653,652,Medium
16654,613,High
16655,825,Low
16656,829,Low
16657,504,High
16658,493,High
16659,829,Low
16660,752,Low
16661,725,Medium
16662,692,Medium
16663,760,Low
16664,721,Medium
16665,512,High
16666,752,Low
16667,710,Medium
16668,599,High
16669,808,Low
16670,741,Medium
16671,585,High
16672,467,High
16673,533,High
16674,809,Low
16675,805,Low
16676,834,Low
16677,688,Medium
16678,622,High
16679,817,Low
16680,745,Medium
16681,603,High
16682,691,Medium
16683,576,High
16684,743,Medium
16685,488,High
16686,807,Low
16687,487,High
16688,454,High
16689,452,High
16690,753,Low
16691,739,Medium
16692,454,High
16693,588,High
16694,489,High
16695,781,Low
16696,697,Medium
16697,777,Low
16698,588,High
16699,654,Medium
16700,640,High
16701,545,High
16702,526,High
16703,793,Low
16704,501,High
16705,750,Low
16706,459,High
16707,550,High
16708,527,High
16709,539,High
16710,696,Medium
16711,640,High
16712,649,High
16713,640,High
16714,535,High
16715,577,High
16716,701,Medium
16717,473,High
16718,648,High
16719,494,High
16720,656,Medium
16721,817,Low
16722,810,Low
16723,749,Medium
16724,498,High
16725,676,Medium
16726,774,Low
16727,496,High
16728,691,Medium
16729,648,High
16730,706,Medium
16731,776,Low
16732,758,Low
16733,736,Medium
16734,537,High
16735,631,High
16736,624,High
16737,603,High
16738,607,High
16739,582,High
16740,576,High
16741,670,Medium
16742,714,Medium
16743,490,High
16744,554,High
16745,767,Low
16746,572,High
16747,757,Low
16748,466,High
16749,792,Low
16750,557,High
16751,735,Medium
16752,797,Low
16753,616,High
16754,611,High
16755,747,Medium
16756,561,High
16757,617,High
16758,769,Low
16759,585,High
16760,834,Low
16761,599,High
16762,634,High
16763,794,Low
16764,744,Medium
16765,675,Medium
16766,579,High
16767,595,High
16768,596,High
16769,783,Low
16770,631,High
16771,583,High
16772,713,Medium
16773,769,Low
16774,834,Low
16775,550,High
16776,592,High
16777,656,Medium
16778,625,High
16779,733,Medium
16780,642,High
16781,623,High
16782,805,Low
16783,744,Medium
16784,628,High
16785,691,Medium
16786,457,High
16787,695,Medium
16788,508,High
16789,701,Medium
16790,695,Medium
16791,740,Medium
16792,685,Medium
16793,565,High
16794,584,High
16795,551,High
16796,600,High
16797,473,High
16798,736,Medium
16799,708,Medium
16800,597,High
16801,553,High
16802,742,Medium
16803,821,Low
16804,830,Low
16805,557,High
16806,465,High
16807,658,Medium
16808,452,High
16809,796,Low
16810,474,High
16811,575,High
16812,799,Low
16813,576,High
16814,850,Low
16815,693,Medium
16816,645,High
16817,652,Medium
16818,826,Low
16819,769,Low
16820,539,High
16821,516,High
16822,821,Low
16823,847,Low
16824,457,High
16825,590,High
16826,669,Medium
16827,841,Low
16828,734,Medium
16829,748,Medium
16830,609,High
16831,804,Low
16832,497,High
16833,777,Low
16834,681,Medium
16835,466,High
16836,602,High
16837,689,Medium
16838,672,Medium
16839,706,Medium
16840,575,High
16841,735,Medium
16842,612,High
16843,536,High
16844,594,High
16845,700,Medium
16846,599,High
16847,583,High
16848,576,High
16849,514,High
16850,512,High
16851,652,Medium
16852,543,High
16853,654,Medium
16854,781,Low
16855,517,High
16856,658,Medium
16857,846,Low
16858,466,High
16859,759,Low
16860,544,High
16861,724,Medium
16862,574,High
16863,655,Medium
16864,843,Low
16865,849,Low
16866,800,Low
16867,692,Medium
16868,659,Medium
16869,698,Medium
16870,473,High
16871,522,High
16872,498,High
16873,728,Medium
16874,723,Medium
16875,487,High
16876,464,High
16877,610,High
16878,614,High
16879,493,High
16880,600,High
16881,800,Low
16882,743,Medium
16883,462,High
16884,646,High
16885,777,Low
16886,717,Medium
16887,584,High
16888,842,Low
16889,637,High
16890,501,High
16891,679,Medium
16892,828,Low
16893,722,Medium
16894,749,Medium
16895,819,Low
16896,836,Low
16897,795,Low
16898,814,Low
16899,819,Low
16900,501,High
16901,516,High
16902,713,Medium
16903,641,High
16904,495,High
16905,816,Low
16906,791,Low
16907,753,Low
16908,707,Medium
16909,588,High
16910,591,High
16911,742,Medium
16912,509,High
16913,549,High
16914,508,High
16915,589,High
16916,546,High
16917,801,Low
16918,469,High
16919,560,High
16920,819,Low
16921,786,Low
16922,707,Medium
16923,592,High
16924,778,Low
16925,771,Low
16926,636,High
16927,803,Low
16928,723,Medium
16929,781,Low
16930,738,Medium
16931,600,High
16932,554,High
16933,499,High
16934,542,High
16935,756,Low
16936,650,Medium
16937,812,Low
16938,841,Low
16939,510,High
16940,805,Low
16941,733,Medium
16942,636,High
16943,707,Medium
16944,567,High
16945,798,Low
16946,618,High
16947,633,High
16948,469,High
16949,590,High
16950,727,Medium
16951,451,High
16952,747,Medium
16953,652,Medium
16954,666,Medium
16955,772,Low
16956,515,High
16957,574,High
16958,775,Low
16959,578,High
16960,542,High
16961,834,Low
16962,829,Low
16963,547,High
16964,575,High
16965,750,Low
16966,806,Low
16967,693,Medium
16968,583,High
16969,586,High
16970,758,Low
16971,557,High
16972,745,Medium
16973,452,High
16974,831,Low
16975,728,Medium
16976,631,High
16977,733,Medium
16978,831,Low
16979,613,High
16980,500,High
16981,737,Medium
16982,587,High
16983,597,High
16984,828,Low
16985,825,Low
16986,716,Medium
16987,713,Medium
16988,836,Low
16989,724,Medium
16990,614,High
16991,781,Low
16992,759,Low
16993,757,Low
16994,649,High
16995,552,High
16996,560,High
16997,630,High
16998,700,Medium
16999,788,Low
17000,566,High
17001,790,Low
17002,670,Medium
17003,497,High
17004,744,Medium
17005,815,Low
17006,576,High
17007,840,Low
17008,618,High
17009,498,High
17010,824,Low
17011,719,Medium
17012,577,High
17013,717,Medium
17014,458,High
17015,761,Low
17016,588,High
17017,600,High
17018,686,Medium
17019,637,High
17020,531,High
17021,654,Medium
17022,579,High
17023,647,High
17024,638,High
17025,671,Medium
17026,745,Medium
17027,805,Low
17028,731,Medium
17029,507,High
17030,817,Low
17031,585,High
17032,480,High
17033,804,Low
17034,848,Low
17035,493,High
17036,690,Medium
17037,760,Low
17038,529,High
17039,644,High
17040,813,Low
17041,543,High
17042,543,High
17043,770,Low
17044,515,High
17045,678,Medium
17046,492,High
17047,755,Low
17048,796,Low
17049,738,Medium
17050,745,Medium
17051,511,High
17052,815,Low
17053,596,High
17054,462,High
17055,476,High
17056,809,Low
17057,658,Medium
17058,839,Low
17059,793,Low
17060,530,High
17061,739,Medium
17062,839,Low
17063,842,Low
17064,723,Medium
17065,512,High
17066,705,Medium
17067,701,Medium
17068,662,Medium
17069,765,Low
17070,483,High
17071,759,Low
17072,699,Medium
17073,585,High
17074,691,Medium
17075,530,High
17076,510,High
17077,849,Low
17078,829,Low
17079,466,High
17080,787,Low
17081,607,High
17082,555,High
17083,816,Low
17084,557,High
17085,777,Low
17086,718,Medium
17087,582,High
17088,734,Medium
17089,586,High
17090,506,High
17091,670,Medium
17092,747,Medium
17093,658,Medium
17094,495,High
17095,732,Medium
17096,665,Medium
17097,563,High
17098,651,Medium
17099,500,High
17100,640,High
17101,680,Medium
17102,792,Low
17103,537,High
17104,845,Low
17105,649,High
17106,706,Medium
17107,560,High
17108,561,High
17109,761,Low
17110,617,High
17111,783,Low
17112,486,High
17113,496,High
17114,473,High
17115,655,Medium
17116,630,High
17117,752,Low
17118,516,High
17119,802,Low
17120,454,High
17121,548,High
17122,464,High
17123,760,Low
17124,556,High
17125,615,High
17126,812,Low
17127,616,High
17128,500,High
17129,674,Medium
17130,487,High
17131,744,Medium
17132,505,High
17133,740,Medium
17134,497,High
17135,535,High
17136,646,High
17137,669,Medium
17138,518,High
17139,734,Medium
17140,774,Low
17141,776,Low
17142,727,Medium
17143,541,High
17144,766,Low
17145,520,High
17146,818,Low
17147,497,High
17148,474,High
17149,764,Low
17150,527,High
17151,775,Low
17152,582,High
17153,758,Low
17154,729,Medium
17155,481,High
17156,664,Medium
17157,571,High
17158,584,High
17159,476,High
17160,500,High
17161,733,Medium
17162,479,High
17163,761,Low
17164,737,Medium
17165,807,Low
17166,548,High
17167,646,High
17168,752,Low
17169,750,Low
17170,508,High
17171,503,High
17172,747,Medium
17173,593,High
17174,739,Medium
17175,849,Low
17176,590,High
17177,801,Low
17178,814,Low
17179,681,Medium
17180,821,Low
17181,793,Low
17182,487,High
17183,535,High
17184,567,High
17185,516,High
17186,845,Low
17187,513,High
17188,745,Medium
17189,741,Medium
17190,511,High
17191,775,Low
17192,768,Low
17193,507,High
17194,642,High
17195,613,High
17196,600,High
17197,819,Low
17198,703,Medium
17199,621,High
17200,808,Low
17201,820,Low
17202,614,High
17203,481,High
17204,716,Medium
17205,613,High
17206,519,High
17207,699,Medium
17208,482,High
17209,632,High
17210,806,Low
17211,725,Medium
17212,605,High
17213,700,Medium
17214,671,Medium
17215,738,Medium
17216,706,Medium
17217,673,Medium
17218,623,High
17219,484,High
17220,793,Low
17221,544,High
17222,686,Medium
17223,723,Medium
17224,543,High
17225,608,High
17226,471,High
17227,726,Medium
17228,755,Low
17229,658,Medium
17230,717,Medium
17231,583,High
17232,602,High
17233,793,Low
17234,549,High
17235,801,Low
17236,636,High
17237,701,Medium
17238,826,Low
17239,803,Low
17240,591,High
17241,810,Low
17242,728,Medium
17243,582,High
17244,670,Medium
17245,828,Low
17246,516,High
17247,598,High
17248,506,High
17249,649,High
17250,452,High
17251,825,Low
17252,755,Low
17253,673,Medium
17254,461,High
17255,609,High
17256,508,High
17257,776,Low
17258,621,High
17259,613,High
17260,592,High
17261,820,Low
17262,555,High
17263,736,Medium
17264,501,High
17265,813,Low
17266,835,Low
17267,813,Low
17268,656,Medium
17269,843,Low
17270,578,High
17271,622,High
17272,532,High
17273,641,High
17274,544,High
17275,690,Medium
17276,589,High
17277,727,Medium
17278,525,High
17279,667,Medium
17280,626,High
17281,763,Low
17282,583,High
17283,690,Medium
17284,706,Medium
17285,531,High
17286,532,High
17287,616,High
17288,505,High
17289,843,Low
17290,771,Low
17291,815,Low
17292,617,High
17293,847,Low
17294,655,Medium
17295,850,Low
17296,605,High
17297,705,Medium
17298,771,Low
17299,733,Medium
17300,646,High
17301,511,High
17302,695,Medium
17303,560,High
17304,692,Medium
17305,535,High
17306,580,High
17307,498,High
17308,799,Low
17309,619,High
17310,747,Medium
17311,559,High
17312,704,Medium
17313,553,High
17314,471,High
17315,450,High
17316,605,High
17317,461,High
17318,559,High
17319,763,Low
17320,807,Low
17321,601,High
17322,495,High
17323,682,Medium
17324,592,High
17325,812,Low
17326,466,High
17327,545,High
17328,707,Medium
17329,707,Medium
17330,819,Low
17331,848,Low
17332,470,High
17333,799,Low
17334,647,High
17335,740,Medium
17336,840,Low
17337,695,Medium
17338,656,Medium
17339,765,Low
17340,650,Medium
17341,552,High
17342,555,High
17343,797,Low
17344,639,High
17345,559,High
17346,701,Medium
17347,822,Low
17348,507,High
17349,604,High
17350,820,Low
17351,829,Low
17352,794,Low
17353,850,Low
17354,834,Low
17355,823,Low
17356,820,Low
17357,601,High
17358,823,Low
17359,509,High
17360,619,High
17361,529,High
17362,597,High
17363,808,Low
17364,782,Low
17365,754,Low
17366,747,Medium
17367,548,High
17368,682,Medium
17369,834,Low
17370,462,High
17371,488,High
17372,548,High
17373,520,High
17374,626,High
17375,560,High
17376,662,Medium
17377,490,High
17378,784,Low
17379,740,Medium
17380,826,Low
17381,754,Low
17382,473,High
17383,783,Low
17384,545,High
17385,653,Medium
17386,665,Medium
17387,501,High
17388,643,High
17389,759,Low
17390,740,Medium
17391,575,High
17392,713,Medium
17393,666,Medium
17394,717,Medium
17395,619,High
17396,556,High
17397,756,Low
17398,764,Low
17399,666,Medium
17400,498,High
17401,561,High
17402,733,Medium
17403,627,High
17404,644,High
17405,595,High
17406,684,Medium
17407,599,High
17408,623,High
17409,811,Low
17410,511,High
17411,542,High
17412,513,High
17413,764,Low
17414,729,Medium
17415,754,Low
17416,530,High
17417,724,Medium
17418,492,High
17419,808,Low
17420,799,Low
17421,734,Medium
17422,713,Medium
17423,539,High
17424,486,High
17425,726,Medium
17426,689,Medium
17427,493,High
17428,758,Low
17429,634,High
17430,472,High
17431,468,High
17432,489,High
17433,802,Low
17434,552,High
17435,767,Low
17436,465,High
17437,460,High
17438,514,High
17439,540,High
17440,769,Low
17441,462,High
17442,850,Low
17443,479,High
17444,797,Low
17445,618,High
17446,717,Medium
17447,836,Low
17448,520,High
17449,842,Low
17450,838,Low
17451,543,High
17452,668,Medium
17453,663,Medium
17454,736,Medium
17455,511,High
17456,731,Medium
17457,819,Low
17458,525,High
17459,588,High
17460,665,Medium
17461,669,Medium
17462,632,High
17463,578,High
17464,460,High
17465,610,High
17466,754,Low
17467,777,Low
17468,492,High
17469,850,Low
17470,848,Low
17471,813,Low
17472,622,High
17473,685,Medium
17474,684,Medium
17475,583,High
17476,523,High
17477,619,High
17478,847,Low
17479,666,Medium
17480,553,High
17481,776,Low
17482,495,High
17483,612,High
17484,605,High
17485,751,Low
17486,714,Medium
17487,801,Low
17488,710,Medium
17489,556,High
17490,658,Medium
17491,558,High
17492,774,Low
17493,822,Low
17494,844,Low
17495,806,Low
17496,645,High
17497,840,Low
17498,693,Medium
17499,834,Low
17500,704,Medium
17501,791,Low
17502,598,High
17503,619,High
17504,648,High
17505,470,High
17506,808,Low
17507,503,High
17508,777,Low
17509,551,High
17510,473,High
17511,791,Low
17512,454,High
17513,560,High
17514,569,High
17515,654,Medium
17516,537,High
17517,727,Medium
17518,767,Low
17519,816,Low
17520,539,High
17521,662,Medium
17522,667,Medium
17523,484,High
17524,845,Low
17525,818,Low
17526,456,High
17527,506,High
17528,632,High
17529,478,High
17530,525,High
17531,662,Medium
17532,517,High
17533,740,Medium
17534,689,Medium
17535,550,High
17536,459,High
17537,563,High
17538,624,High
17539,544,High
17540,573,High
17541,667,Medium
17542,628,High
17543,675,Medium
17544,524,High
17545,476,High
17546,717,Medium
17547,731,Medium
17548,794,Low
17549,546,High
17550,638,High
